trainname,time,station,x,y
154,389,新木場,55,365
154,390,新木場,55,365
154,391,新木場〜東雲,115,365
154,392,東雲,175,365
154,393,東雲,175,365
154,394,国際展示場,295,365
154,395,国際展示場,295,365
154,396,国際展示場〜東京テレポート,355,365
154,397,東京テレポート,415,365
154,398,東京テレポート〜天王洲アイル,475,365
154,399,東京テレポート〜天王洲アイル,475,365
154,400,東京テレポート〜天王洲アイル,475,365
154,401,天王洲アイル,535,365
154,402,天王洲アイル〜品川シーサイド,595,365
154,403,品川シーサイド,655,365
154,404,品川シーサイド〜大井町,715,365
154,405,品川シーサイド〜大井町,715,365
154,406,大井町,775,365
154,407,大井町〜大崎,835,365
154,408,大井町〜大崎,835,365
154,409,大崎,895,365
155,397,新木場,55,365
155,398,新木場,55,365
155,399,新木場〜東雲,115,365
155,400,東雲,175,365
155,401,東雲,175,365
155,402,国際展示場,295,365
155,403,国際展示場,295,365
155,404,国際展示場〜東京テレポート,355,365
155,405,東京テレポート,415,365
155,406,東京テレポート〜天王洲アイル,475,365
155,407,東京テレポート〜天王洲アイル,475,365
155,408,東京テレポート〜天王洲アイル,475,365
155,409,天王洲アイル,535,365
155,410,天王洲アイル〜品川シーサイド,595,365
155,411,品川シーサイド,655,365
155,412,品川シーサイド〜大井町,715,365
155,413,品川シーサイド〜大井町,715,365
155,414,大井町,775,365
155,415,大井町〜大崎,835,365
155,416,大井町〜大崎,835,365
155,417,大崎,895,365
156,404,新木場,55,365
156,405,新木場,55,365
156,406,新木場〜東雲,115,365
156,407,新木場〜東雲,115,365
156,408,東雲,175,365
156,409,東雲〜国際展示場,235,365
156,410,国際展示場,295,365
156,411,国際展示場〜東京テレポート,355,365
156,412,東京テレポート,415,365
156,413,東京テレポート,415,365
156,414,東京テレポート〜天王洲アイル,475,365
156,415,東京テレポート〜天王洲アイル,475,365
156,416,天王洲アイル,535,365
156,417,天王洲アイル,535,365
156,418,品川シーサイド,655,365
156,419,品川シーサイド,655,365
156,420,品川シーサイド〜大井町,715,365
156,421,大井町,775,365
156,422,大井町,775,365
156,423,大井町〜大崎,835,365
156,424,大井町〜大崎,835,365
156,425,大崎,895,365
157,415,新木場,55,365
157,416,新木場,55,365
157,417,新木場〜東雲,115,365
157,418,東雲,175,365
157,419,東雲〜国際展示場,235,365
157,420,国際展示場,295,365
157,421,国際展示場,295,365
157,422,東京テレポート,415,365
157,423,東京テレポート,415,365
157,424,東京テレポート〜天王洲アイル,475,365
157,425,東京テレポート〜天王洲アイル,475,365
157,426,天王洲アイル,535,365
157,427,天王洲アイル,535,365
157,428,天王洲アイル〜品川シーサイド,595,365
157,429,品川シーサイド,655,365
157,430,品川シーサイド〜大井町,715,365
157,431,大井町,775,365
157,432,大井町,775,365
157,433,大井町〜大崎,835,365
157,434,大井町〜大崎,835,365
157,435,大崎,895,365
158,422,新木場,55,365
158,423,新木場,55,365
158,424,新木場〜東雲,115,365
158,425,東雲,175,365
158,426,東雲〜国際展示場,235,365
158,427,国際展示場,295,365
158,428,国際展示場,295,365
158,429,東京テレポート,415,365
158,430,東京テレポート,415,365
158,431,東京テレポート〜天王洲アイル,475,365
158,432,東京テレポート〜天王洲アイル,475,365
158,433,天王洲アイル,535,365
158,434,天王洲アイル,535,365
158,435,品川シーサイド,655,365
158,436,品川シーサイド,655,365
158,437,品川シーサイド〜大井町,715,365
158,438,大井町,775,365
158,439,大井町,775,365
158,440,大井町〜大崎,835,365
158,441,大井町〜大崎,835,365
158,442,大崎,895,365
159,429,新木場,55,365
159,430,新木場,55,365
159,431,新木場〜東雲,115,365
159,432,東雲,175,365
159,433,東雲,175,365
159,434,国際展示場,295,365
159,435,国際展示場,295,365
159,436,国際展示場〜東京テレポート,355,365
159,437,東京テレポート,415,365
159,438,東京テレポート〜天王洲アイル,475,365
159,439,東京テレポート〜天王洲アイル,475,365
159,440,天王洲アイル,535,365
159,441,天王洲アイル,535,365
159,442,天王洲アイル〜品川シーサイド,595,365
159,443,品川シーサイド,655,365
159,444,品川シーサイド〜大井町,715,365
159,445,大井町,775,365
159,446,大井町,775,365
159,447,大井町〜大崎,835,365
159,448,大井町〜大崎,835,365
159,449,大崎,895,365
160,436,新木場,55,365
160,437,新木場,55,365
160,438,新木場〜東雲,115,365
160,439,新木場〜東雲,115,365
160,440,東雲,175,365
160,441,国際展示場,295,365
160,442,国際展示場,295,365
160,443,国際展示場〜東京テレポート,355,365
160,444,東京テレポート,415,365
160,445,東京テレポート,415,365
160,446,東京テレポート〜天王洲アイル,475,365
160,447,東京テレポート〜天王洲アイル,475,365
160,448,天王洲アイル,535,365
160,449,天王洲アイル〜品川シーサイド,595,365
160,450,品川シーサイド,655,365
160,451,品川シーサイド,655,365
160,452,品川シーサイド〜大井町,715,365
160,453,大井町,775,365
160,454,大井町,775,365
160,455,大井町〜大崎,835,365
160,456,大井町〜大崎,835,365
160,457,大崎,895,365
161,443,新木場,55,365
161,444,新木場,55,365
161,445,新木場〜東雲,115,365
161,446,東雲,175,365
161,447,東雲〜国際展示場,295,365
161,448,国際展示場,295,365
161,449,国際展示場,415,365
161,450,東京テレポート,415,365
161,451,東京テレポート,475,365
161,452,東京テレポート〜天王洲アイル,475,365
161,453,東京テレポート〜天王洲アイル,475,365
161,454,天王洲アイル,535,365
161,455,天王洲アイル,535,365
161,456,天王洲アイル〜品川シーサイド,595,365
161,457,品川シーサイド,655,365
161,458,品川シーサイド〜大井町,715,365
161,459,大井町,775,365
161,460,大井町,775,365
161,461,大井町〜大崎,835,365
161,462,大井町〜大崎,835,365
161,463,大崎,895,365
162,449,新木場,55,365
162,450,新木場,55,365
162,451,新木場〜東雲,115,365
162,452,東雲,175,365
162,453,東雲〜国際展示場,295,365
162,454,国際展示場,295,365
162,455,国際展示場,415,365
162,456,東京テレポート,415,365
162,457,東京テレポート,475,365
162,458,東京テレポート〜天王洲アイル,475,365
162,459,東京テレポート〜天王洲アイル,475,365
162,460,天王洲アイル,535,365
162,461,天王洲アイル,535,365
162,462,品川シーサイド,655,365
162,463,品川シーサイド,655,365
162,464,品川シーサイド〜大井町,715,365
162,465,大井町,775,365
162,466,大井町,775,365
162,467,大井町〜大崎,835,365
162,468,大井町〜大崎,835,365
162,469,大崎,895,365
163,456,新木場,55,365
163,457,新木場,55,365
163,458,新木場〜東雲,115,365
163,459,新木場〜東雲,115,365
163,460,東雲,175,365
163,461,東雲〜国際展示場,295,365
163,462,国際展示場,295,365
163,463,国際展示場〜東京テレポート,355,365
163,464,東京テレポート,415,365
163,465,東京テレポート,415,365
163,466,東京テレポート〜天王洲アイル,475,365
163,467,東京テレポート〜天王洲アイル,475,365
163,468,天王洲アイル,535,365
163,469,天王洲アイル,535,365
163,470,品川シーサイド,655,365
163,471,品川シーサイド,655,365
163,472,品川シーサイド〜大井町,715,365
163,473,大井町,775,365
163,474,大井町,775,365
163,475,大井町〜大崎,835,365
163,476,大井町〜大崎,835,365
163,477,大崎,895,365
164,465,新木場,55,365
164,466,新木場,55,365
164,467,新木場〜東雲,115,365
164,468,東雲,175,365
164,469,東雲〜国際展示場,295,365
164,470,国際展示場,295,365
164,471,国際展示場,295,365
164,472,東京テレポート,415,365
164,473,東京テレポート,415,365
164,474,東京テレポート〜天王洲アイル,475,365
164,475,東京テレポート〜天王洲アイル,475,365
164,476,天王洲アイル,535,365
164,477,天王洲アイル,535,365
164,478,品川シーサイド,655,365
164,479,品川シーサイド,655,365
164,480,品川シーサイド〜大井町,715,365
164,481,大井町,775,365
164,482,大井町,775,365
164,483,大井町〜大崎,835,365
164,484,大井町〜大崎,835,365
164,485,大崎,895,365
165,469,新木場,55,365
165,470,新木場,55,365
165,471,新木場〜東雲,115,365
165,472,東雲,175,365
165,473,東雲,175,365
165,474,国際展示場,295,365
165,475,国際展示場,295,365
165,476,国際展示場〜東京テレポート,355,365
165,477,東京テレポート,415,365
165,478,東京テレポート〜天王洲アイル,475,365
165,479,東京テレポート〜天王洲アイル,475,365
165,480,天王洲アイル,535,365
165,481,天王洲アイル,535,365
165,482,天王洲アイル〜品川シーサイド,595,365
165,483,品川シーサイド,655,365
165,484,品川シーサイド〜大井町,715,365
165,485,大井町,775,365
165,486,大井町,775,365
165,487,大井町〜大崎,835,365
165,488,大井町〜大崎,835,365
165,489,大崎,895,365
166,475,新木場,55,365
166,476,新木場,55,365
166,477,新木場〜東雲,115,365
166,478,東雲,175,365
166,479,東雲〜国際展示場,295,365
166,480,国際展示場,295,365
166,481,国際展示場,295,365
166,482,東京テレポート,415,365
166,483,東京テレポート,415,365
166,484,東京テレポート〜天王洲アイル,475,365
166,485,東京テレポート〜天王洲アイル,475,365
166,486,天王洲アイル,535,365
166,487,天王洲アイル,535,365
166,488,品川シーサイド,655,365
166,489,品川シーサイド,655,365
166,490,品川シーサイド〜大井町,715,365
166,491,大井町,775,365
166,492,大井町,775,365
166,493,大井町〜大崎,835,365
166,494,大井町〜大崎,835,365
166,495,大崎,895,365
167,480,新木場,55,365
167,481,新木場,55,365
167,482,新木場〜東雲,115,365
167,483,東雲,175,365
167,484,東雲,175,365
167,485,国際展示場,295,365
167,486,国際展示場,295,365
167,487,国際展示場〜東京テレポート,355,365
167,488,東京テレポート,415,365
167,489,東京テレポート〜天王洲アイル,475,365
167,490,東京テレポート〜天王洲アイル,475,365
167,491,天王洲アイル,535,365
167,492,天王洲アイル,535,365
167,493,天王洲アイル〜品川シーサイド,595,365
167,494,品川シーサイド,655,365
167,495,品川シーサイド〜大井町,715,365
167,496,大井町,775,365
167,497,大井町,775,365
167,498,大井町〜大崎,835,365
167,499,大井町〜大崎,835,365
167,500,大崎,895,365
168,487,新木場,55,365
168,488,新木場,55,365
168,489,新木場〜東雲,115,365
168,490,東雲,175,365
168,491,東雲〜国際展示場,295,365
168,492,国際展示場,295,365
168,493,国際展示場,295,365
168,494,東京テレポート,415,365
168,495,東京テレポート,415,365
168,496,東京テレポート〜天王洲アイル,475,365
168,497,東京テレポート〜天王洲アイル,475,365
168,498,天王洲アイル,535,365
168,499,天王洲アイル,535,365
168,500,天王洲アイル〜品川シーサイド,595,365
168,501,品川シーサイド,655,365
168,502,品川シーサイド〜大井町,715,365
168,503,大井町,775,365
168,504,大井町,775,365
168,505,大井町〜大崎,835,365
168,506,大井町〜大崎,835,365
168,507,大崎,895,365
169,493,新木場,55,365
169,494,新木場,55,365
169,495,新木場〜東雲,115,365
169,496,東雲,175,365
169,497,東雲,175,365
169,498,国際展示場,295,365
169,499,国際展示場,295,365
169,500,国際展示場〜東京テレポート,355,365
169,501,東京テレポート,415,365
169,502,東京テレポート〜天王洲アイル,475,365
169,503,東京テレポート〜天王洲アイル,475,365
169,504,天王洲アイル,535,365
169,505,天王洲アイル,535,365
169,506,天王洲アイル〜品川シーサイド,595,365
169,507,品川シーサイド,655,365
169,508,品川シーサイド〜大井町,715,365
169,509,大井町,775,365
169,510,大井町,775,365
169,511,大井町〜大崎,835,365
169,512,大井町〜大崎,835,365
169,513,大崎,895,365
170,499,新木場,55,365
170,500,新木場,55,365
170,501,新木場〜東雲,115,365
170,502,新木場〜東雲,115,365
170,503,東雲,175,365
170,504,国際展示場,295,365
170,505,国際展示場,295,365
170,506,国際展示場〜東京テレポート,355,365
170,507,東京テレポート,415,365
170,508,東京テレポート,415,365
170,509,東京テレポート〜天王洲アイル,475,365
170,510,東京テレポート〜天王洲アイル,475,365
170,511,天王洲アイル,535,365
170,512,天王洲アイル〜品川シーサイド,595,365
170,513,品川シーサイド,655,365
170,514,品川シーサイド,655,365
170,515,品川シーサイド〜大井町,715,365
170,516,大井町,775,365
170,517,大井町,775,365
170,518,大井町〜大崎,835,365
170,519,大井町〜大崎,835,365
170,520,大崎,895,365
171,505,新木場,55,365
171,506,新木場,55,365
171,507,新木場〜東雲,115,365
171,508,新木場〜東雲,115,365
171,509,東雲,175,365
171,510,国際展示場,295,365
171,511,国際展示場,295,365
171,512,国際展示場〜東京テレポート,355,365
171,513,東京テレポート,415,365
171,514,東京テレポート,415,365
171,515,東京テレポート〜天王洲アイル,475,365
171,516,東京テレポート〜天王洲アイル,475,365
171,517,東京テレポート〜天王洲アイル,475,365
171,518,天王洲アイル,535,365
171,519,天王洲アイル〜品川シーサイド,595,365
171,520,品川シーサイド,655,365
171,521,品川シーサイド〜大井町,715,365
171,522,品川シーサイド〜大井町,715,365
171,523,大井町,775,365
171,524,大井町〜大崎,835,365
171,525,大井町〜大崎,835,365
171,526,大崎,895,365
172,511,新木場,55,365
172,512,新木場,55,365
172,513,新木場〜東雲,115,365
172,514,新木場〜東雲,115,365
172,515,東雲,175,365
172,516,国際展示場,295,365
172,517,国際展示場,295,365
172,518,国際展示場〜東京テレポート,355,365
172,519,東京テレポート,415,365
172,520,東京テレポート,415,365
172,521,東京テレポート〜天王洲アイル,475,365
172,522,東京テレポート〜天王洲アイル,475,365
172,523,天王洲アイル,535,365
172,524,天王洲アイル〜品川シーサイド,595,365
172,525,品川シーサイド,655,365
172,526,品川シーサイド,655,365
172,527,品川シーサイド〜大井町,715,365
172,528,大井町,775,365
172,529,大井町,775,365
172,530,大井町〜大崎,835,365
172,531,大井町〜大崎,835,365
172,532,大崎,895,365
173,519,新木場,55,365
173,520,新木場,55,365
173,521,新木場〜東雲,115,365
173,522,東雲,175,365
173,523,東雲,175,365
173,524,国際展示場,295,365
173,525,国際展示場,295,365
173,526,国際展示場〜東京テレポート,355,365
173,527,東京テレポート,415,365
173,528,東京テレポート〜天王洲アイル,475,365
173,529,東京テレポート〜天王洲アイル,475,365
173,530,天王洲アイル,535,365
173,531,天王洲アイル,535,365
173,532,天王洲アイル〜品川シーサイド,595,365
173,533,品川シーサイド,655,365
173,534,品川シーサイド〜大井町,715,365
173,535,大井町,775,365
173,536,大井町,775,365
173,537,大井町〜大崎,835,365
173,538,大井町〜大崎,835,365
173,539,大崎,895,365
174,526,新木場,55,365
174,527,新木場,55,365
174,528,新木場〜東雲,115,365
174,529,新木場〜東雲,115,365
174,530,東雲,175,365
174,531,東雲〜国際展示場,295,365
174,532,国際展示場,295,365
174,533,国際展示場〜東京テレポート,355,365
174,534,東京テレポート,415,365
174,535,東京テレポート,415,365
174,536,東京テレポート〜天王洲アイル,475,365
174,537,東京テレポート〜天王洲アイル,475,365
174,538,天王洲アイル,535,365
174,539,天王洲アイル,535,365
174,540,品川シーサイド,655,365
174,541,品川シーサイド,655,365
174,542,品川シーサイド〜大井町,715,365
174,543,大井町,775,365
174,544,大井町,775,365
174,545,大井町〜大崎,835,365
174,546,大井町〜大崎,835,365
174,547,大崎,895,365
175,531,新木場,55,365
175,532,新木場,55,365
175,533,新木場〜東雲,115,365
175,534,東雲,175,365
175,535,東雲,175,365
175,536,国際展示場,295,365
175,537,国際展示場,295,365
175,538,国際展示場〜東京テレポート,355,365
175,539,東京テレポート,415,365
175,540,東京テレポート〜天王洲アイル,475,365
175,541,東京テレポート〜天王洲アイル,475,365
175,542,天王洲アイル,535,365
175,543,天王洲アイル,535,365
175,544,天王洲アイル〜品川シーサイド,595,365
175,545,品川シーサイド,655,365
175,546,品川シーサイド〜大井町,715,365
175,547,大井町,775,365
175,548,大井町,775,365
175,549,大井町〜大崎,835,365
175,550,大井町〜大崎,835,365
175,551,大崎,895,365
176,536,新木場,55,365
176,537,新木場,55,365
176,538,新木場〜東雲,115,365
176,539,東雲,175,365
176,540,東雲〜国際展示場,295,365
176,541,国際展示場,295,365
176,542,国際展示場,295,365
176,543,東京テレポート,415,365
176,544,東京テレポート,415,365
176,545,東京テレポート〜天王洲アイル,475,365
176,546,東京テレポート〜天王洲アイル,475,365
176,547,天王洲アイル,535,365
176,548,天王洲アイル,535,365
176,549,天王洲アイル〜品川シーサイド,595,365
176,550,品川シーサイド,655,365
176,551,品川シーサイド〜大井町,715,365
176,552,大井町,775,365
176,553,大井町,775,365
176,554,大井町〜大崎,835,365
176,555,大井町〜大崎,835,365
176,556,大崎,895,365
177,539,新木場,55,365
177,540,新木場,55,365
177,541,新木場〜東雲,115,365
177,542,新木場〜東雲,115,365
177,543,東雲,175,365
177,544,東雲〜国際展示場,295,365
177,545,国際展示場,295,365
177,546,国際展示場〜東京テレポート,355,365
177,547,東京テレポート,415,365
177,548,東京テレポート,415,365
177,549,東京テレポート〜天王洲アイル,475,365
177,550,東京テレポート〜天王洲アイル,475,365
177,551,天王洲アイル,535,365
177,552,天王洲アイル,535,365
177,553,品川シーサイド,655,365
177,554,品川シーサイド,655,365
177,555,品川シーサイド〜大井町,715,365
177,556,大井町,775,365
177,557,大井町,775,365
177,558,大井町〜大崎,835,365
177,559,大井町〜大崎,835,365
177,560,大崎,895,365
178,543,新木場,55,365
178,544,新木場,55,365
178,545,新木場〜東雲,115,365
178,546,東雲,175,365
178,547,東雲,175,365
178,548,国際展示場,295,365
178,549,国際展示場,295,365
178,550,国際展示場〜東京テレポート,355,365
178,551,東京テレポート,415,365
178,552,東京テレポート,415,365
178,553,東京テレポート〜天王洲アイル,475,365
178,554,東京テレポート〜天王洲アイル,475,365
178,555,天王洲アイル,535,365
178,556,天王洲アイル,535,365
178,557,品川シーサイド,655,365
178,558,品川シーサイド,655,365
178,559,品川シーサイド〜大井町,715,365
178,560,大井町,775,365
178,561,大井町,775,365
178,562,大井町〜大崎,835,365
178,563,大井町〜大崎,835,365
178,564,大崎,895,365
179,549,新木場,55,365
179,550,新木場,55,365
179,551,新木場〜東雲,115,365
179,552,東雲,175,365
179,553,東雲〜国際展示場,295,365
179,554,国際展示場,295,365
179,555,国際展示場,295,365
179,556,東京テレポート,415,365
179,557,東京テレポート,415,365
179,558,東京テレポート〜天王洲アイル,475,365
179,559,東京テレポート〜天王洲アイル,475,365
179,560,天王洲アイル,535,365
179,561,天王洲アイル,535,365
179,562,天王洲アイル〜品川シーサイド,595,365
179,563,品川シーサイド,655,365
179,564,品川シーサイド〜大井町,715,365
179,565,大井町,775,365
179,566,大井町,775,365
179,567,大井町〜大崎,835,365
179,568,大井町〜大崎,835,365
179,569,大崎,895,365
180,555,新木場,55,365
180,556,新木場,55,365
180,557,新木場〜東雲,115,365
180,558,東雲,175,365
180,559,東雲〜国際展示場,295,365
180,560,国際展示場,295,365
180,561,国際展示場,295,365
180,562,東京テレポート,415,365
180,563,東京テレポート,415,365
180,564,東京テレポート〜天王洲アイル,475,365
180,565,東京テレポート〜天王洲アイル,475,365
180,566,天王洲アイル,535,365
180,567,天王洲アイル,535,365
180,568,天王洲アイル〜品川シーサイド,595,365
180,569,品川シーサイド,655,365
180,570,品川シーサイド〜大井町,715,365
180,571,大井町,775,365
180,572,大井町,775,365
180,573,大井町〜大崎,835,365
180,574,大井町〜大崎,835,365
180,575,大崎,895,365
181,558,新木場,55,365
181,559,新木場,55,365
181,560,新木場〜東雲,115,365
181,561,新木場〜東雲,115,365
181,562,東雲,175,365
181,563,東雲〜国際展示場,295,365
181,564,国際展示場,295,365
181,565,国際展示場〜東京テレポート,355,365
181,566,東京テレポート,415,365
181,567,東京テレポート,415,365
181,568,東京テレポート〜天王洲アイル,475,365
181,569,東京テレポート〜天王洲アイル,475,365
181,570,天王洲アイル,535,365
181,571,天王洲アイル,535,365
181,572,品川シーサイド,655,365
181,573,品川シーサイド,655,365
181,574,品川シーサイド〜大井町,715,365
181,575,大井町,775,365
181,576,大井町,775,365
181,577,大井町〜大崎,835,365
181,578,大井町〜大崎,835,365
181,579,大崎,895,365
182,564,新木場,55,365
182,565,新木場,55,365
182,566,新木場〜東雲,115,365
182,567,東雲,175,365
182,568,東雲,175,365
182,569,国際展示場,295,365
182,570,国際展示場,295,365
182,571,国際展示場〜東京テレポート,355,365
182,572,東京テレポート,415,365
182,573,東京テレポート〜天王洲アイル,475,365
182,574,東京テレポート〜天王洲アイル,475,365
182,575,天王洲アイル,535,365
182,576,天王洲アイル,535,365
182,577,天王洲アイル〜品川シーサイド,595,365
182,578,品川シーサイド,655,365
182,579,品川シーサイド〜大井町,715,365
182,580,大井町,775,365
182,581,大井町,775,365
182,582,大井町〜大崎,835,365
182,583,大井町〜大崎,835,365
182,584,大崎,895,365
183,567,新木場,55,365
183,568,新木場,55,365
183,569,新木場〜東雲,115,365
183,570,新木場〜東雲,115,365
183,571,東雲,175,365
183,572,東雲〜国際展示場,295,365
183,573,国際展示場,295,365
183,574,国際展示場〜東京テレポート,355,365
183,575,東京テレポート,415,365
184,573,新木場,55,365
184,574,新木場,55,365
184,575,新木場〜東雲,115,365
184,576,東雲,175,365
184,577,東雲〜国際展示場,295,365
184,578,国際展示場,295,365
184,579,国際展示場,295,365
184,580,東京テレポート,415,365
184,581,東京テレポート,415,365
184,582,東京テレポート〜天王洲アイル,475,365
184,583,東京テレポート〜天王洲アイル,475,365
184,584,天王洲アイル,535,365
184,585,天王洲アイル,535,365
184,586,品川シーサイド,655,365
184,587,品川シーサイド,655,365
184,588,品川シーサイド〜大井町,715,365
184,589,大井町,775,365
184,590,大井町,775,365
184,591,大井町〜大崎,835,365
184,592,大井町〜大崎,835,365
184,593,大崎,895,365
185,580,新木場,55,365
185,581,新木場,55,365
185,582,新木場〜東雲,115,365
185,583,東雲,175,365
185,584,東雲〜国際展示場,295,365
185,585,国際展示場,295,365
185,586,国際展示場,295,365
185,587,東京テレポート,415,365
185,588,東京テレポート,415,365
185,589,東京テレポート〜天王洲アイル,475,365
185,590,東京テレポート〜天王洲アイル,475,365
185,591,天王洲アイル,535,365
185,592,天王洲アイル,535,365
185,593,品川シーサイド,655,365
185,594,品川シーサイド,655,365
185,595,品川シーサイド〜大井町,715,365
185,596,大井町,775,365
185,597,大井町,775,365
185,598,大井町〜大崎,835,365
185,599,大井町〜大崎,835,365
185,600,大崎,895,365
186,585,新木場,55,365
186,586,新木場,55,365
186,587,新木場〜東雲,115,365
186,588,新木場〜東雲,115,365
186,589,東雲,175,365
186,590,東雲〜国際展示場,295,365
186,591,国際展示場,295,365
186,592,国際展示場〜東京テレポート,355,365
186,593,東京テレポート,415,365
187,591,新木場,55,365
187,592,新木場,55,365
187,593,新木場〜東雲,115,365
187,594,東雲,175,365
187,595,東雲〜国際展示場,295,365
187,596,国際展示場,295,365
187,597,国際展示場,295,365
187,598,東京テレポート,415,365
187,599,東京テレポート,415,365
187,600,東京テレポート〜天王洲アイル,475,365
187,601,東京テレポート〜天王洲アイル,475,365
187,602,天王洲アイル,535,365
187,603,天王洲アイル,535,365
187,604,品川シーサイド,655,365
187,605,品川シーサイド,655,365
187,606,品川シーサイド〜大井町,715,365
187,607,大井町,775,365
187,608,大井町,775,365
187,609,大井町〜大崎,835,365
187,610,大井町〜大崎,835,365
187,611,大崎,895,365
188,599,新木場,55,365
188,600,新木場,55,365
188,601,新木場〜東雲,115,365
188,602,東雲,175,365
188,603,東雲〜国際展示場,295,365
188,604,国際展示場,295,365
188,605,国際展示場,295,365
188,606,東京テレポート,415,365
188,607,東京テレポート,415,365
188,608,東京テレポート〜天王洲アイル,475,365
188,609,東京テレポート〜天王洲アイル,475,365
188,610,天王洲アイル,535,365
188,611,天王洲アイル,535,365
188,612,品川シーサイド,655,365
188,613,品川シーサイド,655,365
188,614,品川シーサイド〜大井町,715,365
188,615,大井町,775,365
188,616,大井町,775,365
188,617,大井町〜大崎,835,365
188,618,大井町〜大崎,835,365
188,619,大崎,895,365
189,602,新木場,55,365
189,603,新木場,55,365
189,604,新木場〜東雲,115,365
189,605,新木場〜東雲,115,365
189,606,東雲,175,365
189,607,国際展示場,295,365
189,608,国際展示場,295,365
189,609,国際展示場〜東京テレポート,355,365
189,610,東京テレポート,415,365
189,611,東京テレポート,415,365
189,612,東京テレポート〜天王洲アイル,475,365
189,613,東京テレポート〜天王洲アイル,475,365
189,614,天王洲アイル,535,365
189,615,天王洲アイル〜品川シーサイド,595,365
189,616,品川シーサイド,655,365
189,617,品川シーサイド,655,365
189,618,品川シーサイド〜大井町,715,365
189,619,大井町,775,365
189,620,大井町,775,365
189,621,大井町〜大崎,835,365
189,622,大井町〜大崎,835,365
189,623,大崎,895,365
190,608,新木場,55,365
190,609,新木場,55,365
190,610,新木場〜東雲,115,365
190,611,東雲,175,365
190,612,東雲,175,365
190,613,国際展示場,295,365
190,614,国際展示場,295,365
190,615,国際展示場〜東京テレポート,355,365
190,616,東京テレポート,415,365
190,617,東京テレポート〜天王洲アイル,475,365
190,618,東京テレポート〜天王洲アイル,475,365
190,619,東京テレポート〜天王洲アイル,475,365
190,620,天王洲アイル,535,365
190,621,天王洲アイル〜品川シーサイド,595,365
190,622,品川シーサイド,655,365
190,623,品川シーサイド〜大井町,715,365
190,624,品川シーサイド〜大井町,715,365
190,625,大井町,775,365
190,626,大井町〜大崎,835,365
190,627,大井町〜大崎,835,365
190,628,大崎,895,365
191,615,新木場,55,365
191,616,新木場,55,365
191,617,新木場〜東雲,115,365
191,618,東雲,175,365
191,619,東雲,175,365
191,620,国際展示場,295,365
191,621,国際展示場,295,365
191,622,国際展示場〜東京テレポート,355,365
191,623,東京テレポート,415,365
191,624,東京テレポート〜天王洲アイル,475,365
191,625,東京テレポート〜天王洲アイル,475,365
191,626,東京テレポート〜天王洲アイル,475,365
191,627,天王洲アイル,535,365
191,628,天王洲アイル〜品川シーサイド,595,365
191,629,品川シーサイド,655,365
191,630,品川シーサイド〜大井町,715,365
191,631,品川シーサイド〜大井町,715,365
191,632,大井町,775,365
191,633,大井町〜大崎,835,365
191,634,大井町〜大崎,835,365
191,635,大崎,895,365
192,622,新木場,55,365
192,623,新木場,55,365
192,624,新木場〜東雲,115,365
192,625,東雲,175,365
192,626,東雲,175,365
192,627,国際展示場,295,365
192,628,国際展示場,295,365
192,629,国際展示場〜東京テレポート,355,365
192,630,東京テレポート,415,365
192,631,東京テレポート〜天王洲アイル,475,365
192,632,東京テレポート〜天王洲アイル,475,365
192,633,東京テレポート〜天王洲アイル,475,365
192,634,天王洲アイル,535,365
192,635,天王洲アイル〜品川シーサイド,595,365
192,636,品川シーサイド,655,365
192,637,品川シーサイド〜大井町,715,365
192,638,品川シーサイド〜大井町,715,365
192,639,大井町,775,365
192,640,大井町〜大崎,835,365
192,641,大井町〜大崎,835,365
192,642,大崎,895,365
193,632,新木場,55,365
193,633,新木場,55,365
193,634,新木場〜東雲,115,365
193,635,東雲,175,365
193,636,東雲,175,365
193,637,国際展示場,295,365
193,638,国際展示場,295,365
193,639,国際展示場〜東京テレポート,355,365
193,640,東京テレポート,415,365
193,641,東京テレポート〜天王洲アイル,475,365
193,642,東京テレポート〜天王洲アイル,475,365
193,643,天王洲アイル,535,365
193,644,天王洲アイル,535,365
193,645,天王洲アイル〜品川シーサイド,595,365
193,646,品川シーサイド,655,365
193,647,品川シーサイド〜大井町,715,365
193,648,大井町,775,365
193,649,大井町,775,365
193,650,大井町〜大崎,835,365
193,651,大井町〜大崎,835,365
193,652,大崎,895,365
194,639,新木場,55,365
194,640,新木場,55,365
194,641,新木場〜東雲,115,365
194,642,東雲,175,365
194,643,東雲,175,365
194,644,国際展示場,295,365
194,645,国際展示場,295,365
194,646,国際展示場〜東京テレポート,355,365
194,647,東京テレポート,415,365
194,648,東京テレポート〜天王洲アイル,475,365
194,649,東京テレポート〜天王洲アイル,475,365
194,650,東京テレポート〜天王洲アイル,475,365
194,651,天王洲アイル,535,365
194,652,天王洲アイル〜品川シーサイド,595,365
194,653,品川シーサイド,655,365
194,654,品川シーサイド〜大井町,715,365
194,655,品川シーサイド〜大井町,715,365
194,656,大井町,775,365
194,657,大井町〜大崎,835,365
194,658,大井町〜大崎,835,365
194,659,大崎,895,365
195,647,新木場,55,365
195,648,新木場,55,365
195,649,新木場〜東雲,115,365
195,650,東雲,175,365
195,651,東雲〜国際展示場,295,365
195,652,国際展示場,295,365
195,653,国際展示場,295,365
195,654,東京テレポート,415,365
195,655,東京テレポート,415,365
